Record#;Publisher;Publication Title;UKB APC discount %;HOOP1;HOOP2;HOOP3;Impact Factor 2014;JCR Quartile 2014;"ISSN
print";"ISSN
Online";Collection Code;Collection 2016;URL;;JCR subject category;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10504;Wiley-Blackwell;Heythrop Journal, The;100;Gedrag;;;;;0018-1196;1468-2265;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2265; ;;1111/(ISSN)1468-2265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10505;Wiley-Blackwell;Higher Education Quarterly;100;Onderwijs;;;;;0951-5224;1468-2273;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2273; ;;1111/(ISSN)1468-2273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17719;Wiley-Blackwell;Hippocampus;100;Gezondheid;;;4.162;Q1;1050-9631;1098-1063;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1063; ;"HISTORY;";1002/(ISSN)1098-1063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10506;Wiley-Blackwell;Histopathology;100;Natuur;Gezondheid;;3.453;Q2;0309-0167;1365-2559;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2559; ;"BIOCHEMISTRY & MOLECULAR BIOLOGY;";1111/(ISSN)1365-2559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10507;Wiley-Blackwell;Historian, The;100;Taal & Cultuur;;;;;0018-2370;1540-6563;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-6563; ;;1111/(ISSN)1540-6563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10508;Wiley-Blackwell;Historical Research;100;Taal & Cultuur;;;;;0950-3471;1468-2281;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2281; ;;1111/(ISSN)1468-2281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10509;Wiley-Blackwell;History;100;Taal & Cultuur;;;;;0018-2648;1468-229X;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-229X; ;;1111/(ISSN)1468-229X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10510;Wiley-Blackwell;History and Theory;100;Taal & Cultuur;;;0.700;Q1;0018-2656;1468-2303;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2303; ;"CHEMISTRY, PHYSICAL;PHYSICS, ATOMIC, MOLECULAR & CHEMICAL;";1111/(ISSN)1468-2303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10511;Wiley-Blackwell;History Compass;100;Gedrag;;;;;1478-0542;1478-0542;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1478-0542; ;;1111/(ISSN)1478-0542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10512;Wiley-Blackwell;History of Education Quarterly;100;Taal & Cultuur;;;;;0018-2680;1748-5959;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1748-5959; ;;1111/(ISSN)1748-5959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10513;Wiley-Blackwell;HIV Medicine;100;Gezondheid;;;3.988;Q1;1464-2662;1468-1293;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-1293; ;"CHEMISTRY, PHYSICAL;";1111/(ISSN)1468-1293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514;Wiley-Blackwell;Howard Journal of Criminal Justice, The;100;Rechten;;;;;0265-5527;1468-2311;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2311; ;;1111/(ISSN)1468-2311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17720;Wiley-Blackwell;Human Brain Mapping;100;Gezondheid;;;5.969;Q1;1065-9471;1097-0193;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0193; ;"CHEMISTRY, MEDICINAL;PHARMACOLOGY & PHARMACY;";1002/(ISSN)1097-0193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17721;Wiley-Blackwell;Human Factors and Ergonomics In Manufacturing and Service Industries;100;Techniek;;;;;1090-8471;1520-6564;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6564; ;ENGINEERING, MANUFACTURING;1002/(ISSN)1520-6564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17722;Wiley-Blackwell;Human Mutation;100;Gezondheid;;;5.144;Q1;1059-7794;1098-1004;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1004; ;"CLINICAL NEUROLOGY;NEUROIMAGING;RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING;";1002/(ISSN)1098-1004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17723;Wiley-Blackwell;Human Psychopharmacology: Clinical and Experimental;100;Gezondheid;Gedrag;;2.192;Q3;0885-6222;1099-1077;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1077; ;"NEUROSCIENCES;";1002/(ISSN)1099-1077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10516;Wiley-Blackwell;Human Resource Management Journal;100;Economie;;;1.860;Q1;0954-5395;1748-8583;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1748-8583; ;"CLINICAL NEUROLOGY;NEUROIMAGING;RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING;";1111/(ISSN)1748-8583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17726;Wiley-Blackwell;Hydrological Processes;100;Natuur;;;2.677;Q1;0885-6087;1099-1085;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1085; ;"MATERIALS SCIENCE, CHARACTERIZATION & TESTING;";1002/(ISSN)1099-1085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18147;Wiley-Blackwell;Hypatia;100;Gedrag;;;0.446;Q3;0887-5367;1527-2001;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1527-2001; ;"MATHEMATICS, APPLIED;MECHANICS;PHYSICS, MATHEMATICAL;";1111/(ISSN)1527-2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10517;Wiley-Blackwell;Ibis;100;Natuur;;;1.921;Q1;0019-1019;1474-919X;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1474-919X; ;"CARDIAC & CARDIOVASCULAR SYSTEMS;RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING;";1111/(ISSN)1474-919X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10519;Wiley-Blackwell;Immunological Reviews;100;Gezondheid;;;10.120;Q1;0105-2896;1600-065X;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-065X; ;"METEOROLOGY & ATMOSPHERIC SCIENCES;OCEANOGRAPHY;";1111/(ISSN)1600-065X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10520;Wiley-Blackwell;Immunology;100;Gezondheid;;;3.795;Q2;0019-2805;1365-2567;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2567; ;"OPERATIONS RESEARCH & MANAGEMENT SCIENCE;";1111/(ISSN)1365-2567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10522;Wiley-Blackwell;Indoor Air;100;Techniek;;;4.904;Q1;0905-6947;1600-0668;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0668; ;"CLINICAL NEUROLOGY;NEUROSCIENCES;";1111/(ISSN)1600-0668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10523;Wiley-Blackwell;Industrial Relations Journal;100;Economie;;;;;0019-8692;1468-2338;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2338; ;;1111/(ISSN)1468-2338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21862;Wiley-Blackwell;Infancy;100;Gezondheid;;;2.086;Q2;1525-0008;1532-7078;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1532-7078; ;"OBSTETRICS & GYNECOLOGY;PEDIATRICS;";1111/(ISSN)1532-7078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17729;Wiley-Blackwell;Infant and Child Development;100;Gedrag;;;1.179;Q4;1522-7227;1522-7219;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-7219; ;"ENDOCRINOLOGY & METABOLISM;PEDIATRICS;";1002/(ISSN)1522-7219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17730;Wiley-Blackwell;Infant Mental Health Journal;100;Gedrag;;;1.071;Q4;0163-9641;1097-0355;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0355; ;"NURSING;PEDIATRICS;";1002/(ISSN)1097-0355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18149;Wiley-Blackwell;Infocus Magazine;100;Natuur;;;;;1750-4740;;"WIL50;WIL04";"Not in any SURF Collection;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-3067; ;;1111/(ISSN)1365-3067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10526;Wiley-Blackwell;Information Systems Journal;100;Techniek;;;1.766;Q1;1350-1917;1365-2575;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2575; ;"CHEMISTRY, PHYSICAL;MATERIALS SCIENCE, MULTIDISCIPLINARY;METALLURGY & METALLURGICAL ENGINEERING;";1111/(ISSN)1365-2575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18150;Wiley-Blackwell;Insect Conservation and Diversity;100;Natuur;;;2.174;Q1;1752-458X;1752-4598;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1752-4598; ;"ENDOCRINOLOGY & METABOLISM;NEUROSCIENCES;PHYSIOLOGY;";1111/(ISSN)1752-4598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10527;Wiley-Blackwell;Insect Molecular Biology;100;Natuur;;;2.589;Q3;0962-1075;1365-2583;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2583; ;"MARINE & FRESHWATER BIOLOGY;OCEANOGRAPHY;";1111/(ISSN)1365-2583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10528;Wiley-Blackwell;Insect Science;100;Natuur;;;2.144;Q1;1672-9609;1744-7917;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-7917; ;"PLANNING & DEVELOPMENT;URBAN STUDIES;";1111/(ISSN)1744-7917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21043;Wiley-Blackwell;Integrated Environmental Assessment and Management;100;Natuur;;;;;1551-3777;1551-3793;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1551-3793; ;;1002/(ISSN)1551-3793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10529;Wiley-Blackwell;Integrative Zoology;100;Natuur;;;1.904;Q1;1749-4877;1749-4877;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1749-4877; ;"HISTORY;POLITICAL SCIENCE;";1111/(ISSN)1749-4877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17735;Wiley-Blackwell;Intelligent Systems In Accounting, Finance and Management;100;Economie;;;;;1055-615X;1099-1174;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1174; ;;1002/(ISSN)1099-1174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10530;Wiley-Blackwell;Internal Medicine Journal;100;Gezondheid;;;1.644;Q2;1444-0903;1445-5994;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1445-5994; ;"ECONOMICS;";1111/(ISSN)1445-5994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10531;Wiley-Blackwell;International Affairs;100;Economie;;;1.246;Q2;0020-5850;1468-2346;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2346; ;"APPLIED LINGUISTICS;";1111/(ISSN)1468-2346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23103;Wiley-Blackwell;International Dental Journal;100;Gezondheid;;;1.259;Q3;0020-6539;1875-595X;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1875-595X; ;"BIOCHEMICAL RESEARCH METHODS;";1002/(ISSN)1875-595X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10532;Wiley-Blackwell;International Economic Review;100;Economie;;;1.210;Q2;0020-6598;1468-2354;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2354; ;"BIOCHEMICAL RESEARCH METHODS;";1111/(ISSN)1468-2354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10533;Wiley-Blackwell;International Endodontic Journal;100;Gezondheid;;;2.971;Q1;0143-2885;1365-2591;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2591; ;"NURSING;PSYCHIATRY;";1111/(ISSN)1365-2591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10534;Wiley-Blackwell;International Finance;100;Economie;;;0.697;Q3;1367-0271;1468-2362;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2362; ;"PSYCHOLOGY, EDUCATIONAL;";1111/(ISSN)1468-2362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22184;Wiley-Blackwell;International Forum of Allergy and Rhinology;100;Gezondheid;;;2.082;Q1;2042-6976;2042-6984;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2042-6984; ;"PSYCHOLOGY, MULTIDISCIPLINARY;";1002/(ISSN)2042-6984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17736;Wiley-Blackwell;International Insolvency Review;100;Economie;;;0.100;Q4;1180-0518;1099-1107;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1107; ;"PSYCHIATRY;";1002/(ISSN)1099-1107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17737;Wiley-Blackwell;International Journal for Numerical and Analytical Methods in Geomechanics;100;Techniek;;;1.377;Q2;0363-9061;1096-9853;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9853; ;"DENTISTRY, ORAL SURGERY & MEDICINE;PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH;";1002/(ISSN)1096-9853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17616;Wiley-Blackwell;International Journal for Numerical Methods in Biomedical Engineering;100;Techniek;Natuur;;2.052;Q2;2040-7939;2040-7947;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2040-7947; ;"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH;";1002/(ISSN)2040-7947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17738;Wiley-Blackwell;International Journal for Numerical Methods in Engineering;100;Techniek;Natuur;;2.055;Q1;0029-5981;1097-0207;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0207; ;"POLITICAL SCIENCE;PUBLIC ADMINISTRATION;";1002/(ISSN)1097-0207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17739;Wiley-Blackwell;International Journal for Numerical Methods in Fluids;100;Techniek;Natuur;;1.244;Q3;0271-2091;1097-0363;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0363; ;"COMMUNICATION;";1002/(ISSN)1097-0363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17740;Wiley-Blackwell;International Journal of Adaptive Control and Signal Processing;100;Techniek;;;1.346;Q2;0890-6327;1099-1115;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1115; ;"BIOLOGY;RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING;";1002/(ISSN)1099-1115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10536;Wiley-Blackwell;International Journal of Applied Ceramic Technology;100;Techniek;;;1.320;Q2;1546-542X;1744-7402;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-7402; ;"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE;ENGINEERING, ELECTRICAL & ELECTRONIC;IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY;";1111/(ISSN)1744-7402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21863;Wiley-Blackwell;International Journal of Applied Glass Science;100;Techniek;;;2.611;Q1;2041-1286;2041-1294;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2041-1294; ;"DEMOGRAPHY;ETHNIC STUDIES;";1111/(ISSN)2041-1294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10537;Wiley-Blackwell;International Journal of Applied Linguistics;100;Taal & Cultuur;;;;;0802-6106;1473-4192;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1473-4192; ;;1111/(ISSN)1473-4192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17741;Wiley-Blackwell;International Journal of Applied Psychoanalytic Studies;100;Gedrag;;;;;1742-3341;1556-9187;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1556-9187; ;;1002/(ISSN)1556-9187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10538;Wiley-Blackwell;International Journal of Art and Design Education;100;Onderwijs;;;0.286;Q4;1476-8062;1476-8070;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1476-8070; ;"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH;";1111/(ISSN)1476-8070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10539;Wiley-Blackwell;International Journal of Auditing;100;Economie;;;;;1090-6738;1099-1123;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1099-1123; ;;1111/(ISSN)1099-1123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17743;Wiley-Blackwell;International Journal of Cancer;100;Gezondheid;;;5.085;Q1;0020-7136;1097-0215;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0215; ;"SOCIAL SCIENCES, INTERDISCIPLINARY;";1002/(ISSN)1097-0215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17744;Wiley-Blackwell;International Journal of Chemical Kinetics;100;Natuur;;;1.517;Q3;0538-8066;1097-4601;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4601; ;"OPTICS;";1002/(ISSN)1097-4601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17745;Wiley-Blackwell;International Journal of Circuit Theory and Applications;100;Techniek;;;1.254;Q2;0098-9886;1097-007X;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-007X; ;"ERGONOMICS;PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH;SOCIAL SCIENCES, INTERDISCIPLINARY;TRANSPORTATION;";1002/(ISSN)1097-007X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17746;Wiley-Blackwell;International Journal of Climatology;100;Natuur;;;3.157;Q1;0899-8418;1097-0088;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0088; ;"CHEMISTRY, MULTIDISCIPLINARY;";1002/(ISSN)1097-0088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10540;Wiley-Blackwell;International Journal of Clinical Practice;100;Gezondheid;;;2.566;Q1;1368-5031;1742-1241;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1742-1241; ;"SPORT SCIENCES;";1111/(ISSN)1742-1241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17747;Wiley-Blackwell;International Journal of Communication Systems;100;Techniek;;;;;1074-5351;1099-1131;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1131; ;ENGINEERING, ELECTRICAL & ELECTRONIC;1002/(ISSN)1099-1131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10541;Wiley-Blackwell;International Journal of Consumer Studies;100;Economie;;;1.293;Q3;1470-6423;1470-6431;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1470-6431; ;"CRIMINOLOGY & PENOLOGY;";1111/(ISSN)1470-6431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10542;Wiley-Blackwell;International Journal of Cosmetic Science;100;Gezondheid;;;1.377;Q3;0142-5463;1468-2494;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-2494; ;"COMPUTER SCIENCE, INFORMATION SYSTEMS;ENGINEERING, ELECTRICAL & ELECTRONIC;";1111/(ISSN)1468-2494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10543;Wiley-Blackwell;International Journal of Dairy Technology;100;Landbouw;;;0.943;Q3;1364-727X;1471-0307;"WIL03;WIL04";"WILEY Database;WILEY Online Open";http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1471-0307; ;"ANTHROPOLOGY;";1111/(ISSN)1471-0307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
